date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
16/05/2024,0,6,6,9,24,25,25,30,34,38,42,44,44,48,51,52,65,68,68,72,74,82,90,92,92,93,95
15/05/2024,9,10,12,12,16,17,21,25,26,29,30,31,33,36,40,52,52,53,64,70,72,88,88,89,90,94,98
14/05/2024,3,10,13,14,16,18,25,26,28,31,34,38,45,45,48,48,58,61,63,65,66,80,81,91,96,97,99
13/05/2024,0,2,6,7,13,19,20,26,27,35,37,40,44,49,59,60,62,62,62,63,65,67,72,83,90,90,96
12/05/2024,5,6,8,19,20,21,30,33,38,40,47,51,52,57,59,62,63,65,75,76,80,82,88,89,90,91,97
11/05/2024,0,0,2,2,6,21,26,30,32,45,46,50,52,64,69,69,76,77,79,80,81,82,82,86,87,95,99
10/05/2024,14,15,15,19,25,28,30,36,40,52,55,57,59,61,62,64,67,69,70,70,71,71,75,81,88,96,98
09/05/2024,1,10,12,14,25,30,34,41,44,45,49,53,55,56,58,59,60,61,62,68,71,73,76,77,87,89,98
08/05/2024,7,9,10,10,19,22,22,24,25,26,29,35,43,47,52,56,56,57,58,63,66,73,79,84,94,95,98
07/05/2024,1,4,17,17,18,22,28,30,39,40,41,49,50,53,57,58,60,66,73,73,76,76,79,86,93,97,98
06/05/2024,0,1,3,11,22,24,32,32,34,41,44,45,56,56,58,61,67,69,71,75,81,82,84,93,96,97,98
05/05/2024,5,15,20,22,27,27,30,36,45,52,52,54,63,67,67,68,73,73,78,82,83,83,89,93,95,95,96
04/05/2024,3,10,12,17,19,20,25,28,30,32,33,45,50,55,58,61,62,67,69,69,72,74,75,77,90,92,95
03/05/2024,0,0,11,13,18,21,31,33,43,45,46,57,57,69,77,77,78,78,82,82,83,85,86,89,95,98,99
02/05/2024,1,18,20,21,23,24,25,29,32,34,36,37,39,40,49,63,63,65,65,67,72,74,90,91,94,99,99
01/05/2024,5,7,18,27,30,31,32,33,35,39,43,46,52,60,61,63,66,76,76,77,82,89,89,92,95,97,98
30/04/2024,0,2,10,11,11,12,19,23,24,28,35,42,47,52,53,54,54,59,64,65,66,81,82,83,86,87,92
29/04/2024,2,3,3,4,8,12,18,21,28,30,32,37,40,42,45,48,59,60,61,64,74,75,76,77,82,89,91
28/04/2024,1,2,25,25,27,35,40,45,46,49,55,57,60,61,66,71,72,73,73,74,75,75,79,86,92,95,96
27/04/2024,2,11,16,18,19,21,25,27,30,35,42,43,47,48,49,56,57,60,66,70,71,80,89,91,93,97,99
26/04/2024,2,10,12,18,19,20,30,35,37,49,51,57,59,60,64,67,74,77,77,77,78,79,82,85,92,92,93
25/04/2024,0,3,8,13,22,23,30,30,36,50,57,60,62,62,64,65,71,76,77,77,78,81,88,90,94,95,98
24/04/2024,1,10,22,24,26,28,41,44,47,50,52,53,54,54,57,58,60,60,61,64,65,67,69,82,82,82,93
23/04/2024,1,6,7,8,15,16,16,17,18,22,26,28,33,38,41,52,66,68,71,77,81,90,91,92,92,94,97
22/04/2024,0,6,8,14,21,22,23,25,31,36,37,43,51,53,56,62,63,69,69,79,82,84,85,93,93,95,95
21/04/2024,3,9,11,15,22,25,26,30,32,36,39,43,59,59,62,70,71,75,77,80,80,84,86,91,91,92,92
20/04/2024,5,17,20,22,22,29,33,33,48,51,54,57,60,63,63,79,79,85,86,89,89,90,90,92,95,99,99
19/04/2024,6,10,14,16,19,19,22,23,24,26,32,38,43,45,49,56,57,57,58,59,70,71,71,74,85,92,92
18/04/2024,4,5,9,15,16,26,36,37,41,43,44,46,46,51,52,54,57,61,69,73,77,80,84,91,95,96,98
17/04/2024,0,3,6,17,18,27,28,29,33,34,40,40,41,41,47,50,54,60,69,71,74,74,77,89,89,90,92
16/04/2024,4,10,10,12,16,16,17,18,24,33,42,50,51,52,53,61,63,65,66,69,71,72,81,82,86,87,91
15/04/2024,0,3,4,5,13,22,25,26,29,29,33,34,37,46,48,49,51,54,61,69,73,79,79,81,84,93,98
14/04/2024,0,1,9,15,16,18,18,21,22,35,42,48,50,52,57,61,69,70,70,71,81,89,89,90,94,96,96
13/04/2024,3,10,12,15,20,20,20,28,30,35,41,49,52,56,58,61,64,67,75,78,80,83,89,90,90,92,96
12/04/2024,10,13,16,16,21,22,27,27,27,36,37,47,50,58,59,70,72,73,80,83,83,83,85,91,93,94,99
11/04/2024,9,10,28,28,33,35,36,40,42,42,50,51,52,53,56,61,63,73,78,80,81,86,87,88,93,93,93
10/04/2024,2,8,12,13,21,22,22,24,36,38,39,44,45,47,52,53,55,57,62,62,62,69,70,75,78,79,97
09/04/2024,10,10,10,13,16,17,24,24,26,27,30,41,55,57,60,62,66,68,68,68,69,69,74,84,95,98,99
08/04/2024,4,5,7,13,15,15,16,20,22,32,32,47,47,50,55,59,60,61,61,63,67,73,79,83,90,94,98
07/04/2024,0,13,17,18,24,24,25,27,32,34,37,39,44,49,50,57,61,65,66,69,69,72,74,75,85,96,97
06/04/2024,1,3,5,8,12,20,21,23,32,42,43,46,48,49,49,50,59,61,71,71,71,83,89,95,98,98,99
05/04/2024,5,6,7,10,10,11,13,15,18,19,19,23,25,33,34,49,65,66,69,70,70,72,89,91,92,97,99
04/04/2024,1,3,11,28,28,31,40,40,42,42,52,57,58,65,65,76,78,78,86,88,89,89,90,91,91,96,99
03/04/2024,6,9,9,9,10,11,15,17,22,24,32,32,38,38,39,39,49,64,67,71,73,79,81,93,94,95,96
02/04/2024,2,5,6,9,14,28,29,35,48,49,54,54,55,57,57,62,62,65,66,72,77,80,81,83,86,87,91
01/04/2024,2,5,6,9,10,12,12,33,38,38,42,45,52,54,57,59,59,63,66,79,80,83,90,93,93,97,99
31/03/2024,2,3,3,9,11,17,26,27,28,28,32,35,46,47,57,59,69,71,74,79,81,81,83,87,88,90,91
30/03/2024,9,11,17,20,20,23,26,29,31,31,33,35,40,41,41,44,52,56,57,57,60,65,67,72,94,96,99
29/03/2024,0,5,11,17,18,27,29,31,41,41,47,49,52,53,54,62,63,67,67,69,79,79,86,87,89,90,96
28/03/2024,0,3,7,13,15,26,26,28,44,50,52,58,60,61,70,79,82,83,85,85,86,89,90,91,95,96,98
27/03/2024,2,7,11,14,16,18,18,25,28,29,38,45,55,56,59,69,74,74,75,79,79,84,86,86,87,87,97
26/03/2024,4,7,8,15,15,17,19,19,20,21,28,32,37,39,40,42,59,59,71,73,78,80,81,82,86,92,99
25/03/2024,2,11,13,14,19,21,22,25,35,37,38,39,40,42,42,42,46,49,54,60,61,70,77,92,92,96,99
24/03/2024,3,5,9,12,13,15,29,32,33,35,39,41,42,48,50,52,54,61,69,71,74,74,84,89,90,93,97
23/03/2024,0,1,8,9,9,12,14,16,20,21,22,27,30,32,32,40,42,50,51,55,60,60,61,73,79,82,85
22/03/2024,2,3,21,21,22,23,27,27,40,56,56,59,60,63,69,71,71,71,79,82,84,86,91,95,97,98,98
21/03/2024,1,7,13,18,20,20,25,26,26,33,38,39,43,49,52,56,63,66,68,79,79,84,87,89,91,93,98
20/03/2024,4,5,14,15,23,23,25,26,29,37,38,43,44,45,50,54,54,61,61,63,65,71,73,75,81,87,95
19/03/2024,0,2,16,22,30,32,33,36,44,44,48,51,55,56,59,65,72,73,73,81,83,86,87,95,96,98,99
18/03/2024,2,6,8,8,13,13,23,23,23,24,25,27,29,29,47,49,53,62,63,76,78,79,82,89,90,95,97
17/03/2024,1,2,5,7,9,11,20,23,25,29,30,30,39,50,52,54,57,59,61,64,64,79,83,83,90,94,99
16/03/2024,4,9,13,15,19,20,25,26,26,27,34,42,46,49,50,58,62,67,70,74,77,79,83,83,84,92,97
15/03/2024,0,2,9,25,26,32,34,35,39,41,49,51,54,57,59,61,66,72,76,79,81,84,85,85,91,94,99
14/03/2024,2,3,3,7,9,11,14,14,18,27,28,30,42,45,49,57,59,59,64,69,72,84,89,94,94,99,99
13/03/2024,3,15,17,28,31,34,43,49,50,53,53,54,60,60,63,65,66,72,74,77,78,78,79,79,80,84,91
12/03/2024,1,2,2,10,12,19,25,34,44,49,51,56,62,64,64,68,75,76,78,89,91,92,92,93,94,95,97
11/03/2024,7,10,11,14,19,28,31,33,37,38,39,40,46,65,67,71,72,75,75,79,85,86,88,89,89,99,99
10/03/2024,0,3,5,6,8,15,26,29,30,38,43,47,52,55,57,58,63,64,68,73,79,80,80,88,88,90,99
09/03/2024,10,10,10,10,13,19,19,20,20,28,29,34,39,41,53,54,66,68,69,77,78,78,82,84,85,86,97
08/03/2024,7,11,11,14,22,24,25,26,27,43,43,44,50,52,56,63,65,69,78,82,82,87,87,89,94,94,97
07/03/2024,0,0,0,5,6,25,33,36,37,37,38,39,41,42,47,48,49,52,67,67,75,82,85,85,86,90,93
06/03/2024,9,10,10,13,16,25,25,28,30,39,41,42,43,45,45,46,48,48,49,50,56,74,77,81,92,96,98
05/03/2024,0,2,2,5,12,12,18,21,22,26,29,45,48,51,51,69,75,78,83,83,84,88,89,89,89,92,99
04/03/2024,0,7,8,8,16,16,20,20,21,33,35,36,38,42,43,47,51,62,64,65,66,70,70,71,72,91,93
03/03/2024,0,3,5,8,11,14,16,17,32,37,40,44,47,63,63,64,72,74,77,83,86,88,93,95,95,99,99
02/03/2024,6,7,19,19,24,27,28,31,33,33,41,53,60,63,66,71,77,82,82,87,87,91,91,93,94,95,98
01/03/2024,0,5,7,16,21,23,23,25,26,29,31,40,42,43,46,53,61,63,65,70,71,71,84,86,88,92,96
29/02/2024,2,8,10,13,19,23,26,27,28,29,30,31,46,46,48,53,54,54,60,66,68,83,89,92,92,94,99
28/02/2024,2,5,14,17,21,29,33,37,45,49,52,52,53,56,61,67,76,76,77,78,88,88,89,90,94,95,96
27/02/2024,2,5,9,16,20,22,24,50,54,61,62,63,65,67,68,71,76,78,78,80,81,85,86,94,97,97,97
26/02/2024,3,14,19,20,24,24,30,32,33,34,39,42,46,52,53,56,63,71,75,78,82,82,85,88,89,92,97
25/02/2024,4,6,6,7,10,10,10,16,19,41,45,46,47,47,51,61,62,67,70,80,80,87,87,89,89,92,98
24/02/2024,4,19,22,24,31,33,35,36,37,40,42,43,44,45,45,47,51,52,56,60,69,70,82,90,90,96,99
23/02/2024,0,4,8,20,24,25,30,35,37,39,40,41,41,45,47,53,68,69,73,75,79,83,88,89,89,90,93
22/02/2024,4,11,12,13,20,25,26,26,34,37,38,47,48,48,50,60,66,67,70,72,78,81,88,90,93,95,99
21/02/2024,8,13,18,18,19,28,31,34,36,37,40,48,49,49,51,52,61,64,64,69,72,83,87,88,91,91,98
20/02/2024,0,5,6,15,16,18,19,21,22,30,31,32,39,39,41,50,56,58,60,66,68,73,78,79,80,83,92
19/02/2024,1,2,15,19,20,24,24,24,31,40,42,44,53,54,57,58,59,59,59,60,64,66,70,82,82,85,95
18/02/2024,3,7,9,10,14,18,24,28,29,32,43,45,49,50,51,56,56,62,64,70,79,88,90,91,93,97,98
17/02/2024,5,7,12,16,18,21,21,25,32,33,42,45,49,51,55,57,62,62,66,67,73,77,89,89,92,94,95
16/02/2024,5,20,20,29,31,31,34,35,35,41,50,54,58,61,64,66,67,76,76,83,84,93,95,95,98,98,99
15/02/2024,8,10,11,13,14,18,20,22,26,26,31,33,35,39,41,44,51,52,58,61,62,65,65,69,70,76,79
14/02/2024,1,3,3,4,15,22,26,37,37,40,40,41,51,53,54,62,67,70,74,74,74,76,83,87,90,90,94
13/02/2024,0,2,3,3,5,10,11,11,14,20,23,31,40,44,47,49,50,50,63,66,76,77,80,82,87,95,99
08/02/2024,3,4,4,8,15,21,23,27,31,39,39,42,45,51,52,56,61,70,73,73,76,88,88,88,88,90,97
07/02/2024,4,4,5,5,6,11,18,31,38,43,43,52,53,62,62,62,64,69,73,74,77,78,84,89,90,96,99
06/02/2024,5,6,9,10,11,12,15,17,20,36,41,46,52,57,59,61,67,67,73,81,83,84,86,90,92,95,96
05/02/2024,2,6,7,7,16,22,23,26,32,32,35,35,38,40,42,49,51,59,60,61,71,75,76,79,80,81,90
04/02/2024,0,4,12,14,14,20,27,33,34,41,42,44,46,51,56,59,61,64,66,68,78,78,81,87,97,97,98
03/02/2024,12,14,16,18,19,21,22,33,35,35,36,41,41,42,42,58,62,65,65,69,80,84,88,89,92,93,97
02/02/2024,2,5,8,18,31,35,39,42,51,55,55,63,67,68,71,74,76,77,80,80,84,84,90,93,94,96,97
01/02/2024,1,15,16,18,28,28,32,42,44,44,54,54,59,61,62,70,77,77,79,80,82,84,86,87,92,92,99
31/01/2024,0,25,27,27,31,36,37,40,40,44,50,51,51,53,63,66,66,66,67,68,69,76,82,86,96,97,99
30/01/2024,3,11,21,24,26,32,36,38,41,46,53,53,56,56,56,57,60,63,65,71,83,83,88,90,94,95,96
29/01/2024,9,9,11,12,12,14,14,32,35,38,41,43,46,50,52,54,56,65,71,71,74,81,83,85,89,89,99
28/01/2024,0,2,3,10,11,16,16,21,26,28,38,41,43,45,49,51,53,65,74,78,78,79,84,86,87,89,96
27/01/2024,10,15,16,17,20,21,23,24,27,31,37,37,40,49,68,70,70,72,75,76,79,80,91,91,91,94,95
26/01/2024,6,7,11,18,18,20,23,33,38,42,44,47,47,47,48,52,56,58,59,60,68,79,88,91,96,97,99
25/01/2024,1,4,6,12,14,17,24,25,27,27,35,39,41,42,48,53,56,57,58,61,66,75,79,81,90,93,99
24/01/2024,2,3,6,7,8,9,11,16,20,22,24,25,29,31,36,38,43,49,56,57,61,69,74,81,89,90,95
23/01/2024,0,6,11,11,12,16,17,17,21,22,25,41,45,45,46,49,49,52,66,68,74,75,75,82,91,97,98
22/01/2024,10,13,14,17,18,20,23,29,33,34,35,36,44,47,52,56,60,63,63,65,74,79,81,82,86,88,91
21/01/2024,11,13,14,16,17,18,19,19,20,21,27,28,28,32,34,35,37,41,42,49,56,59,64,65,76,79,86
20/01/2024,0,0,10,11,13,15,16,26,26,29,30,38,39,39,39,44,47,52,53,59,64,65,68,77,77,90,93
19/01/2024,9,11,17,21,24,26,31,32,33,34,35,35,38,45,46,50,55,61,69,74,75,81,82,86,87,88,93
18/01/2024,0,10,11,14,14,17,23,25,33,36,43,47,48,49,59,64,71,76,77,78,84,86,90,98,98,98,99
17/01/2024,3,9,11,15,16,17,19,26,27,30,33,35,37,43,44,50,51,52,53,67,70,76,80,84,87,91,94
16/01/2024,1,2,3,7,9,9,15,15,23,28,36,37,39,41,42,43,55,58,63,71,79,81,90,92,92,93,93
15/01/2024,15,20,21,21,26,34,35,37,37,39,42,44,45,47,55,59,61,64,67,67,73,74,75,93,94,95,97
14/01/2024,3,3,12,13,14,15,16,18,18,25,27,34,34,36,38,41,47,57,59,71,75,76,81,84,85,91,99
13/01/2024,4,13,15,15,15,17,17,29,31,32,43,44,58,63,69,72,75,85,86,86,87,90,90,91,95,97,99
12/01/2024,0,0,0,2,6,10,13,15,16,25,33,47,53,55,56,58,59,65,72,75,77,81,83,84,86,93,96
11/01/2024,9,11,13,21,22,23,28,31,43,45,47,47,49,65,75,78,81,82,84,85,85,85,87,90,91,93,97
10/01/2024,1,5,7,9,14,18,27,32,32,33,37,40,43,53,54,55,59,64,64,67,79,82,83,84,90,91,95
09/01/2024,2,8,21,23,29,43,49,53,54,55,59,60,61,62,68,70,70,71,75,75,77,77,82,83,83,87,91
08/01/2024,2,13,19,21,21,23,30,31,32,39,40,53,54,56,61,64,68,75,75,77,78,87,88,89,91,95,98
07/01/2024,1,2,2,3,3,5,8,12,12,13,15,18,19,41,42,61,65,67,68,69,71,75,79,85,89,98,99
06/01/2024,3,3,4,6,12,12,14,17,24,24,26,28,31,36,36,58,65,69,74,75,81,81,87,94,96,96,97
05/01/2024,1,4,4,11,15,17,26,32,37,41,45,47,50,52,53,58,59,61,63,63,67,67,69,69,69,93,96
04/01/2024,2,12,13,18,20,27,28,30,34,36,40,47,49,61,62,62,63,64,65,67,71,72,73,74,78,94,96
03/01/2024,10,14,18,19,20,25,25,31,32,34,34,35,36,42,44,45,48,61,62,66,69,72,75,83,85,95,98
02/01/2024,0,1,4,4,5,8,10,20,21,22,23,30,35,35,39,44,48,48,50,56,59,69,73,75,83,87,98
01/01/2024,6,22,31,32,34,41,45,46,51,53,53,55,65,65,66,67,70,72,73,73,79,80,84,86,88,97,98
31/12/2023,0,2,5,9,17,31,36,36,38,42,43,43,48,52,58,65,65,67,68,77,82,86,86,89,89,92,95
30/12/2023,3,8,10,19,23,26,37,38,41,43,44,45,53,63,64,64,65,68,69,70,76,80,80,82,83,89,98
29/12/2023,1,7,8,16,20,21,21,24,38,40,43,43,45,47,50,56,59,60,74,84,85,86,86,87,93,94,95
28/12/2023,1,11,11,11,12,14,20,23,25,25,31,35,38,38,39,51,52,54,63,66,68,71,72,79,82,83,93
27/12/2023,10,17,17,17,18,19,21,24,24,27,28,32,36,40,40,42,44,45,45,48,48,63,66,69,90,91,98
26/12/2023,3,16,16,17,17,20,24,25,26,29,29,30,31,36,41,42,44,49,52,56,72,73,75,81,85,96,98
25/12/2023,5,11,19,20,25,34,40,40,47,51,51,53,54,59,61,61,62,62,62,63,67,81,84,84,87,88,88
24/12/2023,4,12,16,19,20,28,36,38,43,43,44,46,47,48,54,57,62,65,65,78,81,82,83,92,94,95,98
23/12/2023,6,8,10,16,20,27,32,32,32,33,34,36,41,44,44,47,49,62,63,64,72,75,80,87,89,95,95
22/12/2023,11,12,14,16,16,18,20,23,28,32,35,39,51,52,59,60,62,64,68,76,78,79,82,90,91,92,99
21/12/2023,0,3,9,17,21,23,26,41,46,49,61,66,75,79,80,81,83,83,85,86,87,87,90,90,90,93,97
20/12/2023,10,10,13,19,21,23,30,35,36,41,47,50,55,63,76,77,78,79,82,87,89,90,90,93,95,95,99
19/12/2023,1,1,2,4,5,6,8,8,14,18,19,32,39,40,47,57,61,62,66,70,77,79,82,82,88,90,93
18/12/2023,4,7,10,14,19,29,32,37,43,48,51,55,55,58,59,60,65,66,67,77,84,88,89,89,90,94,94
17/12/2023,4,20,24,30,32,32,43,47,49,55,57,57,58,59,61,62,63,65,66,66,68,70,88,90,92,98,99
16/12/2023,5,6,9,14,16,25,25,33,34,42,56,62,67,69,71,71,78,79,81,86,88,89,89,90,94,94,96
15/12/2023,4,4,6,6,9,9,12,13,16,20,32,33,33,33,35,39,47,56,60,63,64,72,73,73,76,94,94
14/12/2023,3,3,6,6,15,17,20,20,36,44,45,47,49,51,61,64,65,74,75,76,77,82,84,84,85,86,95
13/12/2023,0,3,6,7,10,14,14,15,36,41,42,44,44,46,46,46,46,52,53,55,56,59,75,76,83,85,92
12/12/2023,7,11,15,17,18,21,24,28,28,28,28,29,41,45,46,48,51,51,54,58,63,67,70,74,93,97,98
11/12/2023,1,7,12,13,15,18,28,29,32,33,34,37,38,38,42,46,48,56,61,66,75,79,79,81,81,82,85
10/12/2023,4,8,12,13,18,18,37,45,52,55,58,60,63,63,63,63,69,70,72,73,73,77,86,88,91,92,95
09/12/2023,0,1,4,12,13,21,22,24,25,33,34,41,47,51,52,53,57,79,85,87,89,92,94,96,96,98,99
08/12/2023,5,5,6,6,6,6,7,15,23,27,39,62,63,71,73,75,81,84,85,86,86,86,93,94,97,97,99
07/12/2023,13,14,17,17,24,25,27,29,37,40,41,44,46,47,48,51,58,60,61,68,69,73,73,78,91,96,99
06/12/2023,0,8,8,11,11,12,13,17,19,27,27,27,34,37,44,45,58,60,61,61,62,78,80,88,89,89,92
05/12/2023,0,6,7,21,31,31,36,38,40,41,44,51,51,57,59,61,62,66,66,73,75,75,76,78,81,84,99
04/12/2023,5,8,12,16,18,19,20,21,22,23,25,31,31,33,36,37,46,46,47,48,54,54,55,59,75,92,94
03/12/2023,7,13,16,16,17,19,20,20,21,28,30,30,34,37,37,39,47,55,61,63,63,64,74,80,88,91,96
02/12/2023,4,4,7,12,17,19,22,23,25,26,27,30,33,35,36,37,52,54,55,61,65,65,72,77,78,85,85
01/12/2023,0,1,1,10,17,18,18,20,25,28,30,32,41,42,42,43,49,62,64,74,74,79,82,84,87,87,94
30/11/2023,2,5,7,7,13,13,16,19,26,26,29,32,36,43,44,47,55,58,73,79,81,84,86,87,91,98,99
29/11/2023,5,8,10,17,18,33,38,39,41,42,42,45,50,53,59,65,65,70,73,78,80,83,83,87,88,89,90
28/11/2023,1,1,2,3,6,7,9,9,10,12,13,15,18,28,30,32,36,39,48,54,70,71,82,83,83,99,99
27/11/2023,0,0,3,3,10,17,18,27,36,37,37,46,47,54,57,59,59,59,70,72,77,78,79,81,86,91,92
26/11/2023,2,6,7,12,17,20,23,43,43,45,52,52,53,53,57,60,67,68,73,82,82,84,86,88,96,99,99
25/11/2023,4,6,7,8,10,12,14,15,16,18,24,26,31,33,44,50,53,60,63,65,68,69,73,79,91,91,97
24/11/2023,3,3,9,10,11,20,27,32,36,40,44,52,53,58,60,61,62,63,64,72,74,76,80,81,86,90,91
23/11/2023,1,10,12,12,14,16,21,24,29,31,45,51,56,56,58,62,63,63,66,68,68,73,73,75,77,97,99
22/11/2023,0,2,6,8,11,14,18,22,26,28,32,48,50,52,53,56,61,62,64,70,70,72,73,86,95,98,98
21/11/2023,1,7,13,13,13,16,23,26,27,29,29,32,42,45,45,46,48,55,63,65,66,70,75,79,85,89,99
20/11/2023,1,5,18,21,25,28,32,34,36,49,50,60,60,67,69,71,72,81,82,82,86,88,89,91,92,93,99
19/11/2023,19,23,23,24,28,29,31,32,33,33,36,38,43,54,62,64,66,80,83,89,90,92,94,94,97,97,98
18/11/2023,3,12,12,13,14,26,34,41,49,52,55,58,58,59,59,62,68,70,71,73,82,84,89,90,94,96,97
17/11/2023,1,4,10,17,26,30,35,38,44,44,45,46,47,48,52,52,57,62,66,68,79,81,82,91,92,95,96
16/11/2023,4,9,10,15,19,20,21,25,29,36,36,36,44,56,59,63,64,65,69,73,73,77,79,79,80,83,96
15/11/2023,7,15,18,23,24,30,32,43,47,48,52,54,55,56,59,62,71,71,71,72,74,79,83,85,96,96,98
14/11/2023,0,0,2,7,10,14,14,36,39,41,43,48,49,52,53,55,57,66,69,75,87,92,97,97,98,98,98
13/11/2023,3,5,6,10,11,12,19,19,30,31,35,43,44,46,48,49,64,67,68,72,76,78,90,93,94,95,99
12/11/2023,3,4,5,10,11,16,19,27,28,29,30,31,35,36,42,53,58,62,64,69,74,75,79,87,90,90,97
11/11/2023,13,17,24,24,31,33,35,37,37,41,46,47,54,55,57,60,60,66,66,70,77,80,82,91,94,96,99
10/11/2023,2,8,10,17,17,21,28,35,40,41,43,44,48,57,62,64,70,73,74,74,76,78,81,83,87,92,97
09/11/2023,8,9,9,9,15,15,22,37,40,43,44,44,45,47,49,49,50,54,57,61,61,62,62,92,96,97,97
08/11/2023,4,10,13,15,20,23,24,26,27,29,33,40,52,56,60,67,69,70,71,79,82,88,89,89,91,93,95
07/11/2023,3,4,5,10,13,13,18,24,24,26,27,28,42,43,45,48,49,58,70,71,72,73,77,87,90,93,96
06/11/2023,1,5,7,12,14,14,19,22,30,38,38,41,44,46,48,52,59,66,69,82,84,88,91,94,95,96,99
05/11/2023,2,2,15,28,29,33,44,45,45,47,52,57,64,70,72,77,77,82,82,82,83,83,84,85,90,96,98
04/11/2023,1,4,6,7,8,20,28,29,29,35,44,51,55,58,58,71,72,75,75,77,78,80,85,85,86,87,99
03/11/2023,8,10,24,25,30,31,32,35,36,36,39,43,44,50,52,53,55,56,61,61,62,69,79,87,88,92,93
02/11/2023,6,11,12,14,21,22,25,26,27,27,29,35,40,45,46,52,68,69,76,77,78,79,83,83,84,85,90
01/11/2023,0,5,16,20,24,30,35,36,39,43,43,48,49,53,55,61,65,65,65,77,86,89,91,94,97,98,99
31/10/2023,6,7,8,9,11,12,13,14,22,25,36,40,41,53,54,63,65,67,70,72,72,76,82,94,97,98,99
30/10/2023,1,1,3,3,9,18,19,22,23,36,43,44,45,49,50,53,56,74,75,81,83,83,83,84,86,87,99
29/10/2023,12,20,21,22,24,26,27,40,43,48,50,53,54,61,67,68,73,74,74,75,84,93,96,97,97,98,98
28/10/2023,8,8,14,25,28,37,55,56,57,58,59,63,65,69,72,73,74,77,77,77,83,89,93,97,98,98,98
27/10/2023,2,7,7,8,9,11,13,13,14,20,23,36,41,41,48,49,50,55,60,67,72,73,82,90,95,98,98
26/10/2023,0,0,6,6,10,11,19,23,27,33,38,43,49,52,54,68,72,72,76,76,79,81,82,84,88,94,95
25/10/2023,16,18,19,20,32,36,42,42,46,47,49,49,49,52,52,53,54,62,71,73,74,79,80,83,85,93,93
24/10/2023,8,9,16,18,18,22,22,26,29,29,32,40,43,45,51,55,57,59,59,62,65,73,76,83,87,88,98
23/10/2023,0,2,4,8,10,11,16,17,19,25,27,35,36,41,44,44,46,49,60,61,62,81,83,88,90,91,91
22/10/2023,10,11,14,17,18,21,24,25,27,30,32,33,36,40,40,54,69,75,76,79,79,82,83,88,92,93,96
21/10/2023,2,3,6,10,15,17,18,24,27,33,40,43,49,54,55,56,65,65,67,76,76,82,84,87,88,93,94
20/10/2023,2,3,13,15,16,22,30,37,38,38,38,40,41,41,43,51,59,60,60,68,70,79,80,82,86,88,89
19/10/2023,3,4,5,6,8,11,12,20,24,26,27,36,42,46,48,59,62,67,72,73,81,84,85,85,86,95,99
18/10/2023,0,0,4,8,9,17,22,27,28,29,35,39,42,44,48,49,49,52,56,72,73,74,77,78,88,91,98
17/10/2023,3,6,7,7,10,17,25,30,37,47,47,56,64,67,67,71,76,76,78,80,83,88,91,93,94,94,95
16/10/2023,0,6,13,15,16,16,19,22,29,29,29,31,32,39,40,44,47,50,55,59,65,74,76,77,80,85,96
15/10/2023,13,24,26,29,32,43,45,45,50,53,54,55,60,71,72,73,75,77,79,82,86,87,90,93,94,97,99
14/10/2023,0,3,21,24,31,34,38,38,39,40,48,50,50,53,53,54,55,58,59,60,61,79,80,81,81,86,87
13/10/2023,8,9,17,19,20,24,35,35,35,42,44,47,55,59,68,72,76,79,79,83,83,84,86,93,94,95,97
12/10/2023,2,3,12,20,25,32,32,33,35,39,46,51,53,57,65,66,71,75,75,76,80,81,82,84,92,96,98
11/10/2023,1,1,6,11,19,19,20,22,29,37,37,38,40,44,49,59,60,65,65,73,77,78,82,88,89,93,96
10/10/2023,4,13,18,19,21,22,23,25,27,31,40,49,55,61,63,65,67,74,75,76,77,78,79,92,93,96,98
09/10/2023,3,4,11,17,19,25,28,29,30,35,40,45,50,50,51,51,56,56,64,65,68,70,72,76,84,90,92
08/10/2023,0,2,5,5,14,18,20,22,34,46,51,60,62,64,66,68,69,71,73,79,81,82,88,89,90,93,96
07/10/2023,6,10,11,12,13,18,20,26,29,30,35,38,38,44,47,49,52,52,56,68,70,70,73,79,82,83,87
06/10/2023,2,7,8,9,16,17,20,21,24,27,30,32,41,43,50,51,56,60,60,64,66,68,70,83,93,94,95
05/10/2023,1,2,3,7,10,10,14,21,25,27,27,31,33,37,44,47,56,56,57,57,63,74,79,87,91,92,93
04/10/2023,0,7,11,16,27,28,29,29,31,36,38,39,49,52,64,64,65,66,73,77,80,82,86,86,92,93,94
03/10/2023,0,0,5,5,15,18,19,23,25,28,30,32,39,39,46,47,53,55,56,56,57,57,63,72,73,73,99
02/10/2023,0,2,9,9,9,11,27,32,35,50,54,59,60,62,63,64,69,69,73,73,74,79,81,84,91,99,99
01/10/2023,3,6,7,8,8,15,23,25,29,32,33,33,33,38,44,52,56,56,59,63,70,71,74,87,88,89,94
30/09/2023,2,4,10,11,11,12,15,16,17,20,29,37,38,44,44,44,53,54,57,60,62,66,68,71,74,79,79
29/09/2023,4,5,9,18,19,21,26,30,32,33,33,41,44,52,55,57,59,64,66,67,75,79,81,88,89,89,97
28/09/2023,0,4,16,17,20,22,23,24,36,43,43,48,56,61,62,68,69,75,78,78,84,86,88,92,96,97,98
